id,preis,endreinigung,typ,stadt,stadtteil,lat,lon,bewertungen,bewertung,gaeste,baeder,schlafzimmer,betten,internet,wlan,kueche,heizung,klimaanlage,haartrockner,familienfreundlich,buegeleisen,waschmaschine,trockner,rauchmelder,kohlenmonoxidmelder,feuerloescher,erstehilfekoffer,fernsehen,kabelfernsehen,fruehstueck,kamin,fahrstuhl,pool,fitnessstudio,whirlpool,rollstuhlgeeignet,bettwaesche,mikrowelle,geschirr,ofen,herd,badewanne,kaffeemaschine,geschirrspueler,ebenerdig,kuehlschrank,rauchen,haustiere,hochstuhl,kinderkrippe,spielekonsole
19511,150,0,Apartment,NYC,Upper East Side,40.7693947113124,-73.95040283034025,0,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19512,135,0,Apartment,NYC,Greenpoint,40.7328402426733,-73.95822418054738,2,100,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19513,200,1,Apartment,LA,West Hollywood,34.086252558835795,-118.37004721680168,1,100,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19514,145,1,Apartment,LA,Hollywood,34.103850114245,-118.34137952944708,124,92,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19515,139,1,House,NYC,Park Slope,40.66560362965832,-73.98575266209372,81,92,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19516,225,0,Apartment,NYC,Long Island City,40.74681152300985,-73.94586351714692,1,80,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19517,128,1,Apartment,DC,Logan Circle,38.90674705113178,-77.03572331705799,83,98,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19518,80,0,House,Chicago,Garfield Ridge,41.808503417741534,-87.75181490941387,17,100,4,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19519,189,1,Apartment,LA,Long Beach,33.77518003089757,-118.17105728890768,1,80,6,1,2,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19520,149,1,House,LA,Hollywood Hills,34.107067553065605,-118.32263350290873,158,93,9,3,4,4,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19521,125,0,Apartment,SF,Balboa Terrace,37.73118059700053,-122.46543564738356,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19522,108,1,Apartment,Boston,Allston-Brighton,42.339090365245816,-71.15346249840326,3,100,4,1.5,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
19523,249,1,Apartment,NYC,Soho,40.72444828189143,-74.00256752114349,4,95,4,1,0,2,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19524,100,1,Apartment,NYC,Red Hook,40.67684870077836,-74.00580749103868,112,94,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19525,125,1,House,Boston,South Boston,42.33870449510884,-71.05309134821903,70,94,8,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
19526,80,1,Apartment,NYC,Ridgewood,40.705081593355395,-73.9060907095261,48,97,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19527,85,1,Apartment,DC,Eckington,38.9132712949901,-77.00770694675892,12,85,4,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19528,95,1,Apartment,SF,Parkside,37.744790552344,-122.48813604052752,37,100,2,1,2,2,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
19529,166,1,Apartment,NYC,Hell's Kitchen,40.76472063858713,-73.98813411366412,72,96,2,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19530,109,1,Apartment,DC,,38.91709006234093,-77.03781671477445,169,96,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19531,150,0,House,DC,Chevy Chase,38.97371736747552,-77.06412664230905,0,0,6,4.5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19532,195,1,Apartment,LA,Studio City,34.14532934137589,-118.37295871237859,7,97,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19533,145,1,Apartment,LA,,34.046755637926246,-118.25037316310605,102,97,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19534,120,1,Apartment,SF,Mission District,37.75908235654047,-122.41819502312536,26,98,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19535,129,1,Apartment,NYC,Clinton Hill,40.681581754228354,-73.95798012246267,2,90,4,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19536,149,1,Apartment,Chicago,West Town/Noble Square,41.893512001165256,-87.67486191555867,74,92,6,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19537,950,1,House,LA,Malibu,34.018900317608946,-118.80550039761354,0,0,6,2.5,3,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
19538,86,1,House,LA,Hollywood Hills,34.11466352409652,-118.32292797210785,10,90,6,3,2,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19539,120,0,Apartment,LA,Highland Park,34.1070130118927,-118.20051506175965,1,100,4,1,1,2,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19540,310,1,House,LA,,33.965329610575694,-118.31997002821751,4,100,6,2,3,3,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19541,82,1,Apartment,LA,Los Feliz,34.10604276290707,-118.28054501297024,1,100,2,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19542,580,1,House,NYC,Sunnyside,40.73640172242902,-73.92450968748977,7,97,14,3,6,8,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19543,195,1,Apartment,NYC,Williamsburg,40.71764091344075,-73.95290807502344,9,98,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19544,167,1,Apartment,NYC,Greenpoint,40.72559211394714,-73.9538380974993,2,100,3,1,2,2,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19545,509,1,Apartment,NYC,Upper West Side,40.77519744111744,-73.98187505697227,11,93,8,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19546,225,1,Apartment,SF,Glen Park,37.738043745331524,-122.42758578792305,7,97,4,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19547,200,0,Apartment,NYC,Chelsea,40.74249365875114,-74.0032949078403,0,0,2,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19548,150,0,House,LA,Culver City,34.023506439733104,-118.38896471007757,7,86,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19549,110,1,House,NYC,Crown Heights,40.674900577219965,-73.95233258093715,15,100,3,1,0,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550,190,1,Apartment,NYC,Lower East Side,40.718790295018735,-73.98413827111264,1,100,4,1,1,2,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19551,250,0,Apartment,Chicago,,41.97072758625982,-87.66074694908512,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19552,179,0,Apartment,DC,Cleveland Park,38.93471088783721,-77.05740712153514,1,100,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19553,294,1,Apartment,NYC,Upper East Side,40.77194244675268,-73.956003102844,12,96,4,1.5,2,3,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19554,299,1,Apartment,NYC,Hell's Kitchen,40.76528457865657,-73.9881852112661,3,80,8,1.5,2,4,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19555,175,1,Apartment,Boston,Downtown,42.36196524023124,-71.05622642619821,0,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
19556,150,1,Apartment,LA,Mid-Wilshire,34.06379416050044,-118.31434225904721,1,100,2,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19557,100,0,House,NYC,Middle Village,40.710310367677735,-73.87612774830825,5,92,6,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19558,250,1,Apartment,NYC,East Village,40.732813948503825,-73.98686105888218,1,100,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19559,100,0,Apartment,DC,,38.92913594042096,-77.00539099909194,5,100,3,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19560,198,0,Apartment,NYC,Nolita,40.720408244981655,-73.99587526462436,4,100,4,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19561,89,1,Apartment,LA,,34.049948999925256,-118.35208593891956,2,100,4,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19562,59,1,Apartment,DC,Near Northeast/H Street Corridor,38.89827471860459,-76.99188783708817,5,95,3,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19563,250,0,House,DC,Capitol Hill,38.894377877543114,-76.99829508101897,0,0,4,1.5,2,2,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19564,149,1,Apartment,LA,Venice,33.989961996354644,-118.47211545515827,29,96,2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19565,195,0,Apartment,NYC,Upper West Side,40.80182453806475,-73.96815418478708,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19566,250,1,House,LA,Westchester/Playa Del Rey,33.958698843379025,-118.40008687171421,3,93,8,1,3,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19567,275,1,Apartment,NYC,Gramercy Park,40.73576509074206,-73.98056807048671,0,0,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19568,167,1,House,LA,Silver Lake,34.09366551192897,-118.27708127735977,24,95,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19569,75,0,Apartment,NYC,Upper East Side,40.77696538888879,-73.95372342089631,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19570,395,0,House,DC,Capitol Hill,38.892482126647,-76.99961032753062,12,100,6,2.5,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19571,185,1,Apartment,NYC,Williamsburg,40.712407844589656,-73.94967077413074,11,100,5,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19572,70,1,Apartment,NYC,Bushwick,40.69980409296392,-73.92166877973855,25,86,3,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19573,450,1,Apartment,NYC,Hell's Kitchen,40.760038869420576,-73.9890356330698,8,93,6,1,3,4,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19574,102,1,House,DC,Ivy City,38.91207385634226,-76.98569242471413,21,90,4,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
19575,860,1,Apartment,NYC,Hell's Kitchen,40.76052179773057,-73.99114643331781,39,75,3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19576,280,1,Apartment,LA,Hollywood,34.102567698845355,-118.3373820800695,23,96,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19577,80,1,Apartment,Chicago,Irving Park,41.9537592157697,-87.73744101746915,1,100,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19578,174,0,Apartment,LA,Santa Monica,34.02516667053338,-118.506347984301,8,95,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579,170,1,Apartment,NYC,Park Slope,40.680824894811735,-73.97713033302732,47,92,4,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19580,200,1,Apartment,NYC,Gramercy Park,40.735656953675424,-73.9854490993073,4,100,4,1,1,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19581,104,1,Apartment,Boston,Dorchester,42.291825985067625,-71.06636469795279,11,95,5,1,2,2,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19582,125,1,House,SF,Mission Terrace,37.724313084097865,-122.4388300465615,2,90,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19583,125,1,Apartment,Boston,Dorchester,42.32280313962161,-71.06184460563564,21,94,4,1,2,2,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19584,250,0,House,NYC,Bedford-Stuyvesant,40.68596976637686,-73.93052183446076,1,80,5,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19585,650,0,Apartment,DC,Mount Pleasant,38.93561389987095,-77.03815021686695,0,0,4,1,2,2,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19586,135,0,Apartment,NYC,Park Slope,40.67313835324247,-73.97306725764736,13,91,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19587,110,1,Apartment,NYC,Crown Heights,40.668298874995706,-73.94976709203183,5,100,5,1,2,2,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,220,1,Apartment,SF,Marina,37.80434894892043,-122.44513426607044,15,99,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19589,300,1,Apartment,SF,Nob Hill,37.79608761773191,-122.41723929335902,1,80,4,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19590,65,0,Apartment,NYC,Rego Park,40.7271976728484,-73.85908503583414,3,100,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19591,99,1,Apartment,Boston,Financial District,42.35926467233454,-71.05176019674815,59,91,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19592,150,1,Apartment,LA,,33.76993544397953,-118.15890049612213,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19593,149,1,Apartment,DC,,38.8830533909336,-76.99934115780964,11,96,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19594,97,1,Apartment,NYC,Kensington,40.6444882372376,-73.97317559882525,35,98,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19595,250,1,House,LA,Venice,33.99434519008554,-118.46736847532593,57,95,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19596,74,0,Apartment,NYC,Upper West Side,40.79799689612311,-73.96317354604528,8,64,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19597,77,1,Apartment,LA,,34.066904308255246,-118.26572173245523,11,95,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19598,140,1,Apartment,NYC,Chelsea,40.7455736606699,-73.99333241947151,32,82,4,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19599,500,0,Apartment,NYC,Tribeca,40.72094552237776,-74.00917757722048,0,0,6,1,3,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,169,1,Apartment,Boston,Back Bay,42.34940024038266,-71.08802450679927,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19601,115,0,Apartment,NYC,Clinton Hill,40.683309466858354,-73.96567661228669,6,83,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19602,150,1,Apartment,LA,,34.06888426351818,-118.25436217428043,2,100,5,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19603,115,1,Apartment,Chicago,Avondale,41.93436519074921,-87.7088508157654,9,98,5,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19604,495,1,House,NYC,Fort Greene,40.69014448052728,-73.97346834434052,4,95,10,3.5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19605,210,1,Apartment,Boston,Allston-Brighton,42.3494460874786,-71.13080633700315,26,98,4,1,1,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19606,800,1,Apartment,Boston,Chinatown,42.35227589271674,-71.06362260972192,0,0,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19607,169,1,Apartment,NYC,Upper East Side,40.785814272302495,-73.95176604112841,1,40,6,1,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19608,290,1,Apartment,NYC,Greenwood Heights,40.6629629582616,-73.98954544305526,20,95,7,2,3,7,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19609,225,1,Apartment,NYC,Alphabet City,40.72138569365934,-73.98120689212759,24,90,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,75,1,House,LA,Eagle Rock,34.12473084797568,-118.22393172431605,5,88,4,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19611,125,1,Apartment,LA,Sherman Oaks,34.14946274873625,-118.44695855786225,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19612,210,1,Apartment,NYC,Lower East Side,40.721465449720434,-73.9920812668416,148,92,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19613,739,1,House,DC,Georgetown,38.90943253709928,-77.05874409520571,4,95,6,3.5,3,4,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19614,180,1,Apartment,NYC,Hell's Kitchen,40.764029201577756,-73.98769109434933,20,95,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,230,1,House,LA,Venice,33.99317714595746,-118.46812495117004,47,96,6,1,2,2,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19616,130,1,Apartment,NYC,West Village,40.73213598149128,-74.00187601195073,11,98,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19617,199,0,Apartment,NYC,Nolita,40.72231010064589,-73.99686718006731,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19618,154,1,Apartment,LA,Hollywood,34.09533560131393,-118.34930768185384,23,98,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
